timestamp;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
110113;-0.38;-0.2;9.56;0.125;0.0;0.0
110113;-0.36;-0.19;9.52;0.0625;0.0625;-0.0625
110113;-0.37;-0.21;9.53;-0.125;0.0625;0.0625
110113;-0.34;-0.21;9.54;-0.0625;0.0625;-0.0625
110113;-0.35;-0.22;9.53;-0.125;0.125;-0.125
110113;-0.33;-0.19;9.51;0.125;0.0;0.0
110113;-0.36;-0.21;9.52;-0.0625;0.375;-0.0625
110113;-0.36;-0.2;9.55;0.0;0.0625;0.0
110113;-0.37;-0.2;9.53;0.0;0.1875;0.0625
110113;-0.37;-0.2;9.5;0.0;0.0625;0.0
110113;-0.36;-0.21;9.5;0.0;-0.125;0.0625
110113;-0.39;-0.2;9.54;-0.0625;0.0;0.125
110113;-0.35;-0.2;9.5;-0.0625;-0.0625;0.0625
110113;-0.36;-0.22;9.55;0.0;0.0;0.0625
110113;-0.35;-0.19;9.52;0.0;0.0625;0.0
110113;-0.37;-0.19;9.54;-0.0625;0.1875;0.0625
110113;-0.36;-0.19;9.49;-0.125;0.125;0.0
110113;-0.38;-0.18;9.53;0.0;0.0625;0.0
110113;-0.35;-0.19;9.51;-0.0625;-0.0625;0.0
110113;-0.35;-0.19;9.53;0.0;0.0625;-0.0625
110113;-0.37;-0.21;9.51;-0.0625;0.0625;0.0
110113;-0.35;-0.2;9.53;0.0625;-0.0625;0.1875
110113;-0.36;-0.22;9.52;0.1875;0.0;0.125
110114;-0.37;-0.21;9.53;0.125;0.0625;0.0625
110114;-0.36;-0.21;9.5;0.0625;0.0;0.0625
110114;-0.37;-0.21;9.51;-0.0625;-0.125;0.0625
110114;-0.36;-0.22;9.53;-0.125;0.125;0.0
110114;-0.36;-0.2;9.55;0.0;0.0625;-0.125
110114;-0.34;-0.22;9.52;0.0;0.0;0.0
110114;-0.36;-0.22;9.52;-0.125;0.125;0.0625
110114;-0.34;-0.21;9.5;0.125;0.0;-0.125
110114;-0.35;-0.21;9.52;0.0;0.0;-0.0625
110114;-0.36;-0.2;9.55;0.0625;0.0;-0.125
110114;-0.34;-0.19;9.54;0.0;0.125;0.0
110114;-0.36;-0.2;9.5;0.0625;-0.0625;-0.0625
110114;-0.35;-0.22;9.55;-0.0625;0.0625;0.0
110114;-0.37;-0.2;9.56;-0.0625;0.0625;0.0
110114;-0.35;-0.22;9.54;0.125;-0.1875;0.0
110114;-0.35;-0.21;9.51;0.0;-0.0625;-0.125
110114;-0.37;-0.2;9.5;0.0625;0.0;-0.125
110114;-0.36;-0.22;9.56;-0.0625;0.125;0.0
110114;-0.37;-0.23;9.52;0.0;-0.125;0.0625
110114;-0.37;-0.2;9.52;-0.0625;0.0625;0.0
110114;-0.37;-0.2;9.55;-0.125;0.125;0.0
110114;-0.37;-0.22;9.52;0.0;0.25;-0.0625
110114;-0.36;-0.21;9.57;-0.0625;0.0625;-0.125
110114;-0.37;-0.22;9.53;0.0;0.1875;0.0625
110114;-0.38;-0.22;9.51;-0.125;0.0;-0.0625
110114;-0.36;-0.21;9.56;0.0;0.0;0.0
110114;-0.35;-0.22;9.52;-0.125;0.1875;0.0
110114;-0.35;-0.2;9.52;-0.0625;0.125;-0.0625
110114;-0.35;-0.22;9.52;-0.0625;0.0;-0.0625
